step,level,count,p50,p90,p99,max,above100,meanChildCurvature,childMeansAbove100,aboveAdaptiveThreshold,childMeansAboveAdaptiveThreshold
154,1,8,0.832557559,0.837921977,0.837921977,0.840496898,0,0.828007922,0,0,0
154,2,64,0.826763988,0.833630443,0.85144031,0.857019305,0,0.827194039,0,0,0
154,3,512,0.826763988,0.833630443,0.838994861,0.885772586,0,0.827107443,0,0,0
154,4,4096,0.826763988,0.838994861,0.854015231,0.957012057,0,0.82705852,0,0,0
154,5,32768,0.826763988,0.847363353,0.877404094,1.06430042,0,0,0,0,0
155,0,1,0.909161448,0.909161448,0.909161448,0.909161448,0,0.88955456,0,0,0
155,1,8,0.885772586,0.896715999,0.896715999,0.898218036,0,0.88537702,0,0,0
155,2,64,0.884270549,0.887060046,0.913238406,0.915813327,0,0.884460039,0,0,0
155,3,512,0.884270549,0.888562083,0.894141078,0.943279147,0,0.883947277,0,0,0
155,4,4096,0.884270549,0.893711925,0.906371951,1.01623523,0,0.883840669,0,0,0
155,5,32768,0.884270549,0.903367877,0.933837771,1.15528095,0,0,0,0,0
156,0,1,0.948858142,0.948858142,0.948858142,0.948858142,0,0.937995255,0,0,0
156,1,8,0.935339808,0.942206264,0.942206264,0.943708301,0,0.934156343,0,0,0
156,2,64,0.933623195,0.935339808,0.950360179,0.950574756,0,0.933262413,0,0,0
156,3,512,0.932550311,0.937914729,0.949072719,0.973534465,0,0.933104467,0,0,0
156,4,4096,0.932550311,0.941991687,0.958299518,1.0091542,0,0.933064627,0,0,0
156,5,32768,0.933623195,0.951862216,0.984477878,1.07696044,0,0,0,0,0
157,0,1,0.973749042,0.973749042,0.973749042,0.973749042,0,0.960606277,0,0,0
157,1,8,0.959801555,0.964307666,0.964307666,0.966882586,0,0.960988492,0,0,0
157,2,64,0.961303592,0.964093089,0.978898883,0.979328036,0,0.960216099,0,0,0
157,3,512,0.960016131,0.965380549,0.977825999,0.999927402,0,0.959835823,0,0,0
157,4,4096,0.959801555,0.969672084,0.985979915,1.05035293,0,0.959524612,0,0,0
157,5,32768,0.958728671,0.98040092,1.01344573,1.10850322,0,0,0,0,0
158,0,1,0.999927402,0.999927402,0.999927402,0.999927402,0,0.988608539,0,0,0
158,1,8,0.987267375,0.992631793,0.992631793,0.993060946,0,0.985420063,0,0,0
158,2,64,0.984692454,0.987481952,1.00228775,1.0027169,0,0.984659825,0,0,0
158,3,512,0.984692454,0.990056872,0.995635867,1.02846611,0,0.984614719,0,0,0
158,4,4096,0.984692454,0.99413383,1.00936878,1.05335701,0,0.984587658,0,0,0
158,5,32768,0.984692454,1.00400436,1.03662002,1.14111888,0,0,0,0,0
159,0,1,1.00936878,1.00936878,1.00936878,1.00936878,0,1.00885916,0,0,0
159,1,8,1.00786674,1.01065624,1.01065624,1.0119437,0,1.00686762,0,0,0
159,2,64,1.00657928,1.00936878,1.01087081,1.01087081,0,1.00684666,0,0,0
159,3,512,1.00657928,1.0119437,1.01494777,1.02138507,0,1.00700886,0,0,0
159,4,4096,1.00679386,1.01752269,1.0312556,1.05314243,0,1.00706923,0,0,0
159,5,32768,1.00679386,1.02610576,1.05357158,1.11923206,0,0,0,0,0
160,0,1,1.02438915,1.02438915,1.02438915,1.02438915,0,1.02460372,0,0,0
160,1,8,1.02331626,1.02610576,1.02610576,1.02868068,0,1.02399017,0,0,0
160,2,64,1.02460372,1.02717865,1.02975357,1.03168476,0,1.02378817,0,0,0
160,3,512,1.02438915,1.02868068,1.03425968,1.03833663,0,1.02395214,0,0,0
160,4,4096,1.02438915,1.03425968,1.04670513,1.06430042,0,1.02373118,0,0,0
160,5,32768,1.02331626,1.04370105,1.07116687,1.1207341,0,0,0,0,0
161,0,1,1.02567661,1.02567661,1.02567661,1.02567661,0,1.02361131,0,0,0
161,1,8,1.02288711,1.02846611,1.02846611,1.02846611,0,1.02371524,0,0,0
161,2,64,1.02310169,1.02739322,1.03018272,1.0312556,0,1.02422067,0,0,0
161,3,512,1.02438915,1.02996814,1.03425968,1.03962409,0,1.0243485,0,0,0
161,4,4096,1.02438915,1.03425968,1.04777801,1.07932079,0,1.02446993,0,0,0
161,5,32768,1.02438915,1.04498851,1.07245433,1.12867343,0,0,0,0,0
162,0,1,1.01366031,1.01366031,1.01366031,1.01366031,0,1.0132848,0,0,0
162,1,8,1.01215827,1.01623523,1.01623523,1.01752269,0,1.01299311,0,0,0
162,2,64,1.01237285,1.01494777,1.01773727,1.01881015,0,1.012973,0,0,0
162,3,512,1.01237285,1.01773727,1.02438915,1.03962409,0,1.01325306,0,0,0
162,4,4096,1.01344573,1.02310169,1.0368346,1.06151092,0,1.01322407,0,0,0
162,5,32768,1.01323116,1.0340451,1.06430042,1.13017547,0,0,0,0,0
163,0,1,0.987481952,0.987481952,0.987481952,0.987481952,0,0.999042332,0,0,0
163,1,8,0.997137904,1.00250232,1.00250232,1.00400436,0,1.00166413,0,0,0
163,2,64,1.00228775,1.00529182,1.00765216,1.00786674,0,1.00218173,0,0,0
163,3,512,1.00250232,1.00786674,1.01644981,1.02031219,0,1.0024786,0,0,0
163,4,4096,1.00250232,1.01344573,1.02739322,1.04949462,0,1.00254986,0,0,0
163,5,32768,1.00250232,1.02181423,1.05485904,1.1207341,0,0,0,0,0
164,0,1,0.968384624,0.968384624,0.968384624,0.968384624,0,0.974661052,0,0,0
164,1,8,0.973963618,0.976538539,0.976538539,0.97911346,0,0.976897344,0,0,0
164,2,64,0.977611423,0.979328036,0.983404994,0.984692454,0,0.977238487,0,0,0
164,3,512,0.977611423,0.980830073,0.991558909,0.994348407,0,0.977468414,0,0,0
164,4,4096,0.977611423,0.987481952,1.00121486,1.02310169,0,0.977323818,0,0,0
164,5,32768,0.977825999,0.995850444,1.02331626,1.07803333,0,0,0,0,0
165,0,1,0.929546237,0.929546237,0.929546237,0.929546237,0,0.949233711,0,0,0
165,1,8,0.944781184,0.954651713,0.954651713,0.959801555,0,0.953213438,0,0,0
165,2,64,0.954437137,0.957226634,0.958728671,0.958728671,0,0.954125389,0,0,0
165,3,512,0.954437137,0.958728671,0.964307666,0.96795547,0,0.954302352,0,0,0
165,4,4096,0.954437137,0.965380549,0.977825999,0.991558909,0,0.954257791,0,0,0
165,5,32768,0.955724597,0.974821925,0.999712825,1.05464447,0,0,0,0,0
166,0,1,0.887060046,0.887060046,0.887060046,0.887060046,0,0.910824478,0,0,0
166,1,8,0.905084491,0.919890285,0.919890285,0.920104861,0,0.917352304,0,0,0
166,2,64,0.918817401,0.922894359,0.9280442,0.928258777,0,0.918936064,0,0,0
166,3,512,0.918817401,0.924396396,0.92997539,0.939416766,0,0.919281346,0,0,0
166,4,4096,0.918817401,0.929760814,0.94242084,0.957226634,0,0.919338717,0,0,0
166,5,32768,0.919890285,0.940704226,0.972461581,1.04498851,0,0,0,0,0
167,0,1,0.85144031,0.85144031,0.85144031,0.85144031,0,0.864824593,0,0,0
167,1,8,0.863671184,0.869250178,0.869250178,0.870752215,0,0.867013946,0,0,0
167,2,64,0.867962718,0.870537639,0.872254252,0.873541713,0,0.868048273,0,0,0
167,3,512,0.867962718,0.872039676,0.878691554,0.880408168,0,0.86826175,0,0,0
167,4,4096,0.867962718,0.87761867,0.893926501,0.926971316,0,0.868197687,0,0,0
167,5,32768,0.867962718,0.888562083,0.912165523,0.998425364,0,0,0,0,0
168,0,1,0.800585628,0.800585628,0.800585628,0.800585628,0,0.822713912,0,0,0
168,1,8,0.817322612,0.829338908,0.829338908,0.830840945,0,0.827421188,0,0,0
168,2,64,0.829338908,0.830840945,0.832342982,0.832342982,0,0.828585854,0,0,0
168,3,512,0.829338908,0.833415866,0.837492824,0.841998935,0,0.828824948,0,0,0
168,4,4096,0.829338908,0.838994861,0.851654887,0.867748141,0,0.828777957,0,0,0
168,5,32768,0.829338908,0.851225734,0.878906131,0.934052348,0,0,0,0,0
169,0,1,0.748443484,0.748443484,0.748443484,0.748443484,0,0.766172945,0,0,0
169,1,8,0.764751315,0.772046924,0.772046924,0.773334384,0,0.768902093,0,0,0
169,2,64,0.76904285,0.772046924,0.775909305,0.775909305,0,0.769689154,0,0,0
169,3,512,0.77033031,0.774407268,0.778484225,0.782561183,0,0.770061729,0,0,0
169,4,4096,0.77033031,0.779771686,0.792217135,0.819682956,0,0.770170223,0,0,0
169,5,32768,0.77033031,0.789856791,0.822472453,0.877404094,0,0,0,0,0
170,0,1,0.686430812,0.686430812,0.686430812,0.686430812,0,0.720092595,0,0,0
170,1,8,0.710034251,0.733423114,0.733423114,0.734710574,0,0.728407443,0,0,0
170,2,64,0.730633616,0.734710574,0.736212611,0.736212611,0,0.730314326,0,0,0
170,3,512,0.730633616,0.735998034,0.741577029,0.747156024,0,0.730771768,0,0,0
170,4,4096,0.730848193,0.741577029,0.752735019,0.781702876,0,0.730939521,0,0,0
170,5,32768,0.730633616,0.752305865,0.778698802,0.83513248,0,0,0,0,0
171,0,1,0.629138887,0.629138887,0.629138887,0.629138887,0,0.654083431,0,0,0
171,1,8,0.646948755,0.662183642,0.662183642,0.663471103,0,0.659816653,0,0,0
171,2,64,0.660681605,0.666046023,0.668620944,0.669908404,0,0.661078129,0,0,0
171,3,512,0.660681605,0.667333484,0.674414515,0.681066394,0,0.661380768,0,0,0
171,4,4096,0.661754489,0.672912478,0.692009807,0.711536288,0,0.661622259,0,0,0
171,5,32768,0.661754489,0.681280971,0.724840045,0.790929675,0,0,0,0,0
172,0,1,0.568628252,0.568628252,0.568628252,0.568628252,0,0.594109237,0,0,0
172,1,8,0.589227617,0.604247987,0.604247987,0.608110368,0,0.600982398,0,0,0
172,2,64,0.60274595,0.607037485,0.609826982,0.611114442,0,0.60247731,0,0,0
172,3,512,0.602960527,0.609612405,0.619268358,0.622272432,0,0.60290374,0,0,0
172,4,4096,0.602960527,0.61390394,0.629138887,0.646948755,0,0.603173762,0,0,0
172,5,32768,0.602960527,0.623345315,0.649738252,0.699305415,0,0,0,0,0
173,0,1,0.509619653,0.509619653,0.509619653,0.509619653,0,0.534161866,0,0,0
173,1,8,0.530219018,0.543522775,0.543522775,0.543522775,0,0.540716514,0,0,0
173,2,64,0.542449892,0.545453966,0.54781431,0.549316347,0,0.541891238,0,0,0
173,3,512,0.542449892,0.546741426,0.551891267,0.557470262,0,0.542190157,0,0,0
173,4,4096,0.542449892,0.552320421,0.564336717,0.589227617,0,0.542445487,0,0,0
173,5,32768,0.542449892,0.561761796,0.589227617,0.648236215,0,0,0,0,0
174,0,1,0.435161531,0.435161531,0.435161531,0.435161531,0,0.466838449,0,0,0
174,1,8,0.458550394,0.477647722,0.477647722,0.480437219,0,0.475227058,0,0,0
174,2,64,0.477862298,0.480866373,0.482153833,0.482153833,0,0.477182556,0,0,0
174,3,512,0.477862298,0.483226717,0.489020288,0.494599283,0,0.477599975,0,0,0
174,4,4096,0.477862298,0.488805711,0.502538621,0.526142061,0,0.477711206,0,0,0
174,5,32768,0.477862298,0.497174203,0.530004442,0.617980897,0,0,0,0,0
175,0,1,0.377440393,0.377440393,0.377440393,0.377440393,0,0.395330757,0,0,0
175,1,8,0.39010042,0.406193674,0.406193674,0.406622827,0,0.401412666,0,0,0
175,2,64,0.402331293,0.407695711,0.409197748,0.409412324,0,0.402705155,0,0,0
175,3,512,0.403618753,0.409412324,0.414776742,0.41756624,0,0.402946502,0,0,0
175,4,4096,0.403618753,0.414562166,0.428295076,0.453185976,0,0.40317756,0,0,0
175,5,32768,0.403618753,0.422930658,0.447821558,0.49738878,0,0,0,0,0
176,0,1,0.314354867,0.314354867,0.314354867,0.314354867,0,0.332352489,0,0,0
176,1,8,0.328302354,0.34031862,0.34031862,0.340533197,0,0.337146938,0,0,0
176,2,64,0.33903116,0.342035234,0.344610155,0.344610155,0,0.338208087,0,0,0
176,3,512,0.33903116,0.343322694,0.348687112,0.35147661,0,0.338123587,0,0,0
176,4,4096,0.33903116,0.348687112,0.361132562,0.380659044,0,0.338078867,0,0,0
176,5,32768,0.33903116,0.358343065,0.385594308,0.440955102,0,0,0,0,0
177,0,1,0.241613358,0.241613358,0.241613358,0.241613358,0,0.269079179,0,0,0
177,1,8,0.2624273,0.278949708,0.278949708,0.280451745,0,0.273863569,0,0,0
177,2,64,0.274658173,0.278949708,0.282812089,0.284314126,0,0.275482114,0,0,0
177,3,512,0.275945634,0.281524628,0.288391083,0.299334496,0,0.275861571,0,0,0
177,4,4096,0.275945634,0.285816163,0.301909417,0.329375237,0,0.275878618,0,0,0
177,5,32768,0.275945634,0.296544999,0.321650475,0.425746977,0,0,0,0,0
178,0,1,0.179815263,0.179815263,0.179815263,0.179815263,0,0.20307003,0,0,0
178,1,8,0.200414628,0.211358041,0.211358041,0.211572617,0,0.206791595,0,0,0
178,2,64,0.207281083,0.212860078,0.215649575,0.217151612,0,0.207846961,0,0,0
178,3,512,0.20749566,0.214576691,0.225305527,0.226807564,0,0.208145121,0,0,0
178,4,4096,0.208568543,0.219511956,0.23367402,0.260925263,0,0.208214938,0,0,0
178,5,32768,0.208568543,0.228095025,0.260925263,0.357323825,0,0,0,0,0
179,0,1,0.129067883,0.129067883,0.129067883,0.129067883,0,0.144678339,0,0,0
179,1,8,0.138616547,0.152349457,0.152349457,0.152349457,0,0.149531672,0,0,0
179,2,64,0.15084742,0.153851494,0.156426415,0.156426415,0,0.151065094,0,0,0
179,3,512,0.151061997,0.156640992,0.16329287,0.170373887,0,0.15124547,0,0,0
179,4,4096,0.151061997,0.160932526,0.175952882,0.262460828,0,0.152494109,0,0,0
179,5,32768,0.151276574,0.171661347,0.198912591,0.424982548,0,0,0,0,0
180,0,1,0.112545475,0.112545475,0.112545475,0.112545475,0,0.125835821,0,0,0
180,1,8,0.123596177,0.128960595,0.128960595,0.130462632,0,0.128953995,0,0,0
180,2,64,0.129067883,0.13185738,0.13185738,0.13185738,0,0.129899417,0,0,0
180,3,512,0.130462632,0.134646878,0.137436375,0.140118584,0,0.130860875,0,0,0
180,4,4096,0.130462632,0.137329087,0.145483002,0.201909959,0,0.133780211,0,0,0
180,5,32768,0.13185738,0.14559029,0.16200541,0.325526267,0,0,0,0,0
181,0,1,0.120913967,0.120913967,0.120913967,0.120913967,0,0.13185738,0,0,0
181,1,8,0.13185738,0.13185738,0.13185738,0.133359417,0,0.135364369,0,0,0
181,2,64,0.135934338,0.138723835,0.140118584,0.140118584,0,0.13648833,0,0,0
181,3,512,0.136041626,0.140011296,0.142800793,0.144195542,0,0.138301493,0,0,0
181,4,4096,0.137329087,0.144195542,0.153744206,0.184193969,0,0.141416246,0,0,0
181,5,32768,0.140011296,0.153851494,0.172948807,0.309030682,0,0,0,0,0
182,0,1,0.124990925,0.124990925,0.124990925,0.124990925,0,0.128048643,0,0,0
182,1,8,0.126492962,0.129067883,0.129067883,0.133252129,0,0.129242226,0,0,0
182,2,64,0.129175171,0.131750092,0.133144841,0.134539589,0,0.129811895,0,0,0
182,3,512,0.130355343,0.133252129,0.135934338,0.13910605,0,0.130698126,0,0,0
182,4,4096,0.130462632,0.137221798,0.145483002,0.171098083,0,0.133422002,0,0,0
182,5,32768,0.131750092,0.144195542,0.164075732,0.261998147,0,0,0,0,0
183,0,1,0.116729721,0.116729721,0.116729721,0.116729721,0,0.113269679,0,0,0
183,1,8,0.112652764,0.113940224,0.113940224,0.115442261,0,0.118553631,0,0,0
183,2,64,0.118231758,0.120806679,0.122201428,0.126385674,0,0.119326442,0,0,0
183,3,512,0.11941193,0.122201428,0.126385674,0.148487076,0,0.120063229,0,0,0
183,4,4096,0.11941193,0.126385674,0.134646878,0.219726533,0,0.123127842,0,0,0
183,5,32768,0.120806679,0.137221798,0.159323201,0.363707483,0,0,0,0,0
184,0,1,0.16458033,0.16458033,0.16458033,0.16458033,0,0.141647443,0,0,0
184,1,8,0.134754166,0.14955996,0.14955996,0.152778611,0,0.136963636,0,0,0
184,2,64,0.136041626,0.138831124,0.168657273,0.171661347,0,0.135721857,0,0,0
184,3,512,0.134754166,0.141406044,0.149774536,0.196552247,0,0.135472469,0,0,0
184,4,4096,0.13582705,0.144410118,0.160503373,0.251483887,0,0.137397187,0,0,0
184,5,32768,0.136041626,0.155138955,0.180029839,0.384521425,0,0,0,0,0
185,0,1,0.20878312,0.20878312,0.20878312,0.20878312,0,0.193119034,0,0,0
185,1,8,0.192260712,0.198912591,0.198912591,0.199127167,0,0.190128371,0,0,0
185,2,64,0.189471215,0.192475289,0.208568543,0.217151612,0,0.188815765,0,0,0
185,3,512,0.188183755,0.19505021,0.200414628,0.232171983,0,0.188119124,0,0,0
185,4,4096,0.188183755,0.199127167,0.213074654,0.280022591,0,0.188025474,0,0,0
185,5,32768,0.188183755,0.207281083,0.234746903,0.374650896,0,0,0,0,0
186,0,1,0.259423226,0.259423226,0.259423226,0.259423226,0,0.241103753,0,0,0
186,1,8,0.237321824,0.24740693,0.24740693,0.248479813,0,0.236899391,0,0,0
186,2,64,0.236034364,0.239253014,0.25985238,0.260925263,0,0.236025577,0,0,0
186,3,512,0.236034364,0.240325898,0.252342194,0.293755502,0,0.235665679,0,0,0
186,4,4096,0.236034364,0.244402856,0.256848305,0.349116266,0,0.235695477,0,0,0
186,5,32768,0.236034364,0.254058808,0.27616021,0.495886743,0,0,0,0,0
187,0,1,0.298261613,0.298261613,0.298261613,0.298261613,0,0.279808015,0,0,0
187,1,8,0.277447671,0.285816163,0.285816163,0.288391083,0,0.275623769,0,0,0
187,2,64,0.274658173,0.278520554,0.302123994,0.303626031,0,0.274480896,0,0,0
187,3,512,0.274443597,0.278735131,0.287103623,0.325512856,0,0.274341547,0,0,0
187,4,4096,0.274658173,0.283026665,0.296759576,0.383448541,0,0.274241206,0,0,0
187,5,32768,0.274658173,0.291180581,0.318646401,0.482153833,0,0,0,0,0
188,0,1,0.322723359,0.322723359,0.322723359,0.322723359,0,0.322589248,0,0,0
188,1,8,0.321435899,0.324225396,0.324225396,0.325512856,0,0.321513012,0,0,0
188,2,64,0.321435899,0.324225396,0.326800317,0.328087777,0,0.3212779,0,0,0
188,3,512,0.321435899,0.325727433,0.331091821,0.334954202,0,0.321515527,0,0,0
188,4,4096,0.321435899,0.329804361,0.343322694,0.360917985,0,0.321531799,0,0,0
188,5,32768,0.321435899,0.340533197,0.367999017,0.428295076,0,0,0,0,0
189,0,1,0.358557642,0.358557642,0.358557642,0.358557642,0,0.347936124,0,0,0
189,1,8,0.346326768,0.354266107,0.354266107,0.354480684,0,0.345351145,0,0,0
189,2,64,0.344824731,0.350189149,0.36392206,0.36520952,0,0.344836496,0,0,0
189,3,512,0.344610155,0.350189149,0.358343065,0.381731927,0,0.344680016,0,0,0
189,4,4096,0.344610155,0.354480684,0.368213594,0.428509653,0,0.344657392,0,0,0
189,5,32768,0.344610155,0.36392206,0.39010042,0.495886743,0,0,0,0,0
190,0,1,0.398254335,0.398254335,0.398254335,0.398254335,0,0.383287638,0,0,0
190,1,8,0.383019388,0.387310922,0.387310922,0.388598382,0,0.380997702,0,0,0
190,2,64,0.380444467,0.386023462,0.396752298,0.396966875,0,0.380297814,0,0,0
190,3,512,0.38022989,0.386023462,0.392889917,0.428295076,0,0.379938911,0,0,0
190,4,4096,0.38022989,0.39010042,0.401258409,0.476574838,0,0.379922055,0,0,0
190,5,32768,0.380444467,0.399541795,0.424647272,0.602960527,0,0,0,0,0
191,0,1,0.409197748,0.409197748,0.409197748,0.409197748,0,0.40589866,0,0,0
191,1,8,0.40512079,0.407910287,0.407910287,0.410485208,0,0.404074758,0,0,0
191,2,64,0.40383333,0.406622827,0.409197748,0.409197748,0,0.404059252,0,0,0
191,3,512,0.40383333,0.409197748,0.413489282,0.419068277,0,0.40407261,0,0,0
191,4,4096,0.40383333,0.413274705,0.425934732,0.442242563,0,0.404092884,0,0,0
191,5,32768,0.404906213,0.421857774,0.44503206,0.494170129,0,0,0,0,0
192,0,1,0.432372034,0.432372034,0.432372034,0.432372034,0,0.425559253,0,0,0
192,1,8,0.425720155,0.428509653,0.428509653,0.429797113,0,0.424352258,0,0,0
192,2,64,0.424432695,0.427222192,0.431513727,0.438165605,0,0.424024107,0,0,0
192,3,512,0.424218118,0.429797113,0.435376108,0.450611055,0,0.423997599,0,0,0
192,4,4096,0.424218118,0.434088647,0.447606981,0.503826082,0,0.423847681,0,0,0
192,5,32768,0.424218118,0.442242563,0.467991769,0.603604257,0,0,0,0,0
193,0,1,0.451683939,0.451683939,0.451683939,0.451683939,0,0.443717808,0,0,0
193,1,8,0.443315446,0.44503206,0.44503206,0.44631952,0,0.442393467,0,0,0
193,2,64,0.442027986,0.447606981,0.450611055,0.452971399,0,0.442439986,0,0,0
193,3,512,0.442242563,0.448036134,0.454688013,0.463056505,0,0.442361354,0,0,0
193,4,4096,0.442242563,0.453185976,0.467133462,0.49545759,0,0.442346083,0,0,0
193,5,32768,0.442242563,0.461339891,0.487518251,0.543951929,0,0,0,0,0
194,0,1,0.458550394,0.458550394,0.458550394,0.458550394,0,0.453561515,0,0,0
194,1,8,0.453185976,0.454688013,0.454688013,0.45876497,0,0.453668803,0,0,0
194,2,64,0.453185976,0.455975473,0.458979547,0.462627351,0,0.453344004,0,0,0
194,3,512,0.453185976,0.458550394,0.464129388,0.47249788,0,0.453571311,0,0,0
194,4,4096,0.453185976,0.463056505,0.476574838,0.493526399,0,0.453723429,0,0,0
194,5,32768,0.454258859,0.472283304,0.499963701,0.571203172,0,0,0,0,0
195,0,1,0.465416849,0.465416849,0.465416849,0.465416849,0,0.463351578,0,0,0
195,1,8,0.462841928,0.465631425,0.465631425,0.466060579,0,0.463173881,0,0,0
195,2,64,0.462841928,0.466060579,0.46992296,0.476574838,0,0.463092996,0,0,0
195,3,512,0.462841928,0.467133462,0.473785341,0.477647722,0,0.462916923,0,0,0
195,4,4096,0.462841928,0.47249788,0.486016214,0.496959627,0,0.46275326,0,0,0
195,5,32768,0.462198198,0.483226717,0.505328119,0.549530923,0,0,0,0,0
196,0,1,0.471639574,0.471639574,0.471639574,0.471639574,0,0.467401713,0,0,0
196,1,8,0.467562616,0.469493806,0.469493806,0.470137537,0,0.466141075,0,0,0
196,2,64,0.466275156,0.469493806,0.473141611,0.477003992,0,0.465721561,0,0,0
196,3,512,0.465631425,0.47121042,0.477862298,0.484514177,0,0.465726799,0,0,0
196,4,4096,0.465631425,0.475072801,0.486230791,0.510263383,0,0.465618358,0,0,0
196,5,32768,0.466704309,0.483441293,0.510692537,0.582361162,0,0,0,0,0
197,0,1,0.467133462,0.467133462,0.467133462,0.467133462,0,0.469332904,0,0,0
197,1,8,0.468635499,0.470995843,0.470995843,0.472283304,0,0.470841646,0,0,0
197,2,64,0.470995843,0.473999918,0.475716531,0.475931108,0,0.471040716,0,0,0
197,3,512,0.470995843,0.475931108,0.480008066,0.483870447,0,0.471032125,0,0,0
197,4,4096,0.470995843,0.481080949,0.492453516,0.517129838,0,0.471067735,0,0,0
197,5,32768,0.471639574,0.489664018,0.516486108,0.571632326,0,0,0,0,0
198,0,1,0.463485658,0.463485658,0.463485658,0.463485658,0,0.468501419,0,0,0
198,1,8,0.468420923,0.47056669,0.47056669,0.47121042,0,0.470010161,0,0,0
198,2,64,0.470352113,0.47249788,0.473356187,0.473785341,0,0.470491702,0,0,0
198,3,512,0.47056669,0.474643648,0.478076875,0.479578912,0,0.470801518,0,0,0
198,4,4096,0.470995843,0.479793489,0.490736902,0.499319971,0,0.470903901,0,0,0
198,5,32768,0.470995843,0.488376558,0.512409151,0.582146585,0,0,0,0,0
199,0,1,0.460696161,0.460696161,0.460696161,0.460696161,0,0.463271111,0,0,0
199,1,8,0.463485658,0.464987695,0.464987695,0.466275156,0,0.464136124,0,0,0
199,2,64,0.464343965,0.466275156,0.467133462,0.467133462,0,0.464487325,0,0,0
199,3,512,0.464343965,0.469064653,0.473570764,0.476360261,0,0.46431031,0,0,0
199,4,4096,0.464343965,0.473999918,0.486016214,0.497174203,0,0.464203886,0,0,0
199,5,32768,0.464129388,0.483226717,0.505542696,0.570988595,0,0,0,0,0
200,0,1,0.444817483,0.444817483,0.444817483,0.444817483,0,0.452327698,0,0,0
200,1,8,0.452113092,0.455331743,0.455331743,0.458550394,0,0.455097079,0,0,0
200,2,64,0.455546319,0.460052431,0.462841928,0.463271081,0,0.45557862,0,0,0
200,3,512,0.455760896,0.461983621,0.468850076,0.470995843,0,0.45560958,0,0,0
200,4,4096,0.455546319,0.465631425,0.480008066,0.501251161,0,0.455728977,0,0,0
200,5,32768,0.455760896,0.476360261,0.500607431,0.581073701,0,0,0,0,0
201,0,1,0.436663568,0.436663568,0.436663568,0.436663568,0,0.44028458,0,0,0
201,1,8,0.439453065,0.442027986,0.442027986,0.44310087,0,0.442014605,0,0,0
201,2,64,0.442457139,0.444817483,0.446104944,0.447606981,0,0.442380475,0,0,0
201,3,512,0.442242563,0.447606981,0.451898515,0.462627351,0,0.442340608,0,0,0
201,4,4096,0.442242563,0.450611055,0.464129388,0.478076875,0,0.442365381,0,0,0
201,5,32768,0.442242563,0.461554468,0.494170129,0.549316347,0,0,0,0,0
202,0,1,0.413274705,0.413274705,0.413274705,0.413274705,0,0.421267718,0,0,0
202,1,8,0.42014116,0.425505579,0.425505579,0.427222192,0,0.424157798,0,0,0
202,2,64,0.424432695,0.428509653,0.429797113,0.430440843,0,0.424661551,0,0,0
202,3,512,0.424647272,0.429797113,0.434517801,0.439453065,0,0.424774968,0,0,0
202,4,4096,0.424432695,0.434088647,0.444817483,0.458550394,0,0.424730086,0,0,0
202,5,32768,0.424432695,0.444817483,0.468206346,0.528931558,0,0,0,0,0
203,0,1,0.401902139,0.401902139,0.401902139,0.401902139,0,0.405469507,0,0,0
203,1,8,0.40512079,0.407910287,0.407910287,0.408768594,0,0.406582624,0,0,0
203,2,64,0.40640825,0.409841478,0.411128938,0.415635049,0,0.40678337,0,0,0
203,3,512,0.406622827,0.411558092,0.417351663,0.420784891,0,0.406784523,0,0,0
203,4,4096,0.406622827,0.41627878,0.429797113,0.441598833,0,0.406827179,0,0,0
203,5,32768,0.406622827,0.424432695,0.450611055,0.495672166,0,0,0,0,0
204,0,1,0.375080049,0.375080049,0.375080049,0.375080049,0,0.384601921,0,0,0
204,1,8,0.384950578,0.388169229,0.388169229,0.390314996,0,0.387317657,0,0,0
204,2,64,0.387954652,0.39074415,0.391602457,0.392246187,0,0.387833145,0,0,0
204,3,512,0.387954652,0.392246187,0.396323144,0.397610605,0,0.387795321,0,0,0
204,4,4096,0.387954652,0.397396028,0.409412324,0.420784891,0,0.388005124,0,0,0
204,5,32768,0.387954652,0.40705198,0.429153383,0.483870447,0,0,0,0,0
205,0,1,0.35083288,0.35083288,0.35083288,0.35083288,0,0.36456582,0,0,0
205,1,8,0.361990869,0.370359361,0.370359361,0.371432245,0,0.36778447,0,0,0
205,2,64,0.368642747,0.371646821,0.373148859,0.373792589,0,0.368281936,0,0,0
205,3,512,0.368642747,0.372719705,0.377225816,0.382375658,0,0.368554296,0,0,0
205,4,4096,0.368642747,0.37765497,0.389671266,0.402760446,0,0.36859572,0,0,0
205,5,32768,0.368642747,0.387740076,0.412416399,0.482582986,0,0,0,0,0
206,0,1,0.333881319,0.333881319,0.333881319,0.333881319,0,0.338789791,0,0,0
206,1,8,0.337314546,0.341176927,0.341176927,0.341391504,0,0.340151012,0,0,0
206,2,64,0.340533197,0.342678964,0.343322694,0.345253885,0,0.340644706,0,0,0
206,3,512,0.340533197,0.345253885,0.349759996,0.357913911,0,0.340819312,0,0,0
206,4,4096,0.341176927,0.349330842,0.361561716,0.3782987,0,0.34079985,0,0,0
206,5,32768,0.340104043,0.357699335,0.383877695,0.439023912,0,0,0,0,0
207,0,1,0.307917565,0.307917565,0.307917565,0.307917565,0,0.314381689,0,0,0
207,1,8,0.314569443,0.317144364,0.317144364,0.319504708,0,0.315632269,0,0,0
